age,job,housing,month,duration,pdays,previous,ifCreatedAccount
30,3,1,5,174,-1,0,0
58,5,1,5,180,-1,0,0
33,5,1,5,139,-1,0,0
39,1,1,5,294,-1,0,0
33,1,1,5,102,-1,0,0
34,5,1,5,124,-1,0,0
36,5,1,5,128,-1,0,0
37,5,1,5,130,-1,0,0
35,1,1,5,143,-1,0,0
55,6,1,5,74,-1,0,0
34,2,1,5,105,-1,0,0
40,2,1,5,477,-1,0,0
42,1,1,5,158,-1,0,0
37,1,1,5,250,-1,0,0
42,2,1,5,168,-1,0,0
35,3,1,5,520,-1,0,0
44,3,1,5,171,-1,0,0
30,5,1,5,113,-1,0,0
45,8,1,5,254,-1,0,0
35,1,1,5,149,-1,0,0
36,4,1,5,133,-1,0,0
49,1,1,5,293,-1,0,0
31,1,1,5,485,-1,0,0
31,3,1,5,374,-1,0,0
39,1,1,5,425,-1,0,0
37,5,1,5,207,-1,0,0
33,1,1,5,83,-1,0,0
37,2,1,5,228,-1,0,0
42,5,1,5,149,-1,0,0
56,1,1,5,139,-1,0,0
37,4,1,5,732,-1,0,1
36,5,1,5,142,-1,0,0
29,3,1,5,359,-1,0,0
54,2,1,5,112,-1,0,0
38,1,1,5,1521,-1,0,0
43,1,1,5,216,-1,0,0
47,4,1,5,161,-1,0,0
47,1,1,5,122,-1,0,0
38,5,1,5,800,-1,0,0
40,1,1,5,615,-1,0,0
33,5,1,5,254,-1,0,0
33,6,0,5,111,-1,0,0
53,4,1,5,354,-1,0,0
37,5,1,5,359,-1,0,0
40,2,1,5,97,-1,0,0
37,1,1,5,327,-1,0,0
35,3,1,5,236,-1,0,0
49,1,1,5,160,-1,0,0
26,1,1,5,180,-1,0,0
38,2,1,5,184,-1,0,0
52,7,0,5,227,-1,0,0
33,5,1,5,109,-1,0,0
31,4,1,5,492,-1,0,0
32,1,1,5,298,-1,0,0
35,1,1,5,83,-1,0,0
55,2,0,5,241,-1,0,0
32,1,1,5,204,-1,0,0
37,12,1,5,131,-1,0,0
45,1,1,5,1138,-1,0,1
31,3,1,5,123,-1,0,0
38,4,1,5,125,-1,0,0
37,5,1,5,295,-1,0,0
38,1,1,5,287,-1,0,0
33,10,1,5,109,-1,0,0
38,1,1,5,140,-1,0,0
37,2,1,5,204,-1,0,0
29,9,1,5,233,-1,0,0
42,2,1,5,254,-1,0,0
40,1,1,5,184,-1,0,0
32,2,1,5,193,-1,0,0
47,2,0,5,126,-1,0,0
29,11,1,5,230,-1,0,0
53,5,1,5,591,-1,0,1
31,5,1,5,294,-1,0,0
59,1,1,5,173,-1,0,0
29,8,1,5,336,-1,0,0
59,1,1,5,19,-1,0,0
44,1,1,5,153,-1,0,0
38,4,1,5,786,-1,0,1
49,4,1,5,99,-1,0,0
43,1,1,5,243,-1,0,0
52,4,1,5,260,-1,0,0
40,4,1,5,164,-1,0,0
32,5,1,5,255,-1,0,0
47,4,1,5,47,-1,0,0
33,2,1,5,463,-1,0,0
35,2,1,5,192,-1,0,0
27,5,1,5,388,-1,0,0
50,1,1,5,221,-1,0,0
44,6,0,5,126,-1,0,0
43,7,1,5,175,-1,0,0
51,1,1,5,256,-1,0,0
32,4,1,5,202,-1,0,0
47,2,1,5,104,-1,0,0
34,4,1,5,283,-1,0,0
57,7,1,5,448,-1,0,0
43,4,1,5,127,-1,0,0
40,5,1,5,378,-1,0,0
28,1,1,5,67,-1,0,0
38,1,1,5,221,-1,0,0
37,9,1,5,150,-1,0,0
44,4,1,5,144,-1,0,0
41,3,1,5,296,-1,0,0
37,7,1,5,401,-1,0,0
30,5,1,5,435,-1,0,0
32,1,1,5,388,-1,0,0
30,2,1,5,245,-1,0,0
35,5,0,5,143,-1,0,0
55,1,1,5,223,-1,0,0
52,1,1,5,423,-1,0,0
33,4,1,5,231,-1,0,0
55,6,1,5,634,-1,0,0
33,1,0,5,107,-1,0,0
40,1,1,5,227,-1,0,0
39,1,1,5,69,-1,0,0
54,1,1,5,799,-1,0,0
39,1,1,5,109,-1,0,0
49,1,1,5,127,-1,0,0
52,4,1,5,120,-1,0,0
27,2,1,5,68,-1,0,0
26,5,1,5,180,-1,0,0
40,1,1,5,112,-1,0,0
47,1,1,5,444,-1,0,0
31,5,0,5,246,-1,0,0
53,1,1,5,259,-1,0,0
31,5,1,5,223,-1,0,0
33,4,1,5,566,-1,0,0
35,5,0,5,274,-1,0,0
46,8,1,5,49,-1,0,0
31,2,0,5,380,-1,0,0
35,3,1,5,138,-1,0,0
29,2,1,5,376,-1,0,0
51,3,1,5,421,-1,0,0
33,1,1,5,121,-1,0,0
37,2,0,5,36,-1,0,0
43,4,1,5,328,-1,0,0
42,3,1,5,19,-1,0,0
28,1,1,5,866,-1,0,0
57,6,1,5,229,-1,0,0
38,5,1,5,154,-1,0,0
39,1,1,5,56,-1,0,0
36,3,1,5,1581,-1,0,0
57,6,1,5,117,-1,0,0
44,2,1,5,185,-1,0,0
48,5,1,5,202,-1,0,0
46,1,1,5,279,-1,0,0
43,4,0,5,180,-1,0,0
49,5,1,5,218,-1,0,0
29,5,1,5,129,-1,0,0
53,1,1,5,530,-1,0,0
30,5,1,5,104,-1,0,0
41,2,1,5,60,-1,0,0
33,3,1,5,432,-1,0,0
47,1,1,5,113,-1,0,0
58,6,1,5,516,-1,0,0
31,9,1,5,179,-1,0,0
38,4,1,5,125,-1,0,0
60,6,1,5,386,-1,0,0
33,2,0,5,262,-1,0,0
33,9,1,5,396,-1,0,0
52,4,1,5,294,-1,0,0
42,1,1,5,171,-1,0,0
30,3,1,5,614,-1,0,0
33,8,1,5,118,-1,0,0
46,4,1,5,485,-1,0,0
51,1,1,5,406,-1,0,0
40,9,1,5,287,-1,0,0
50,4,1,5,216,-1,0,0
42,8,1,5,650,-1,0,0
38,3,0,5,55,-1,0,0
36,4,1,5,371,-1,0,0
37,9,1,5,166,-1,0,0
33,2,1,5,48,-1,0,0
38,1,1,5,72,-1,0,0
52,1,1,5,55,-1,0,0
29,1,1,5,144,-1,0,0
37,1,1,5,474,-1,0,0
34,4,1,5,559,-1,0,0
43,1,1,5,261,-1,0,0
49,5,1,5,1101,-1,0,0
33,3,0,5,236,-1,0,0
47,4,1,5,164,-1,0,0
50,3,0,5,93,-1,0,0
30,1,1,5,912,-1,0,0
44,5,1,5,179,-1,0,0
44,1,1,5,485,-1,0,0
30,5,1,5,206,-1,0,0
40,1,1,5,311,-1,0,0
41,1,1,5,690,-1,0,0
34,1,1,5,362,-1,0,0
53,5,1,5,274,-1,0,0
35,1,1,5,163,-1,0,0
34,3,1,5,345,-1,0,0
39,4,1,5,329,-1,0,0
39,2,1,5,68,-1,0,0
52,5,1,5,143,-1,0,0
34,1,1,5,1062,-1,0,0
37,1,1,5,71,-1,0,0
39,4,1,5,106,-1,0,0
52,8,1,5,688,-1,0,0
35,1,1,5,103,-1,0,0
36,8,1,5,349,-1,0,0
48,3,1,5,78,-1,0,0
31,4,1,5,194,-1,0,0
43,3,1,5,224,-1,0,0
43,1,1,5,98,-1,0,0
39,1,1,5,607,-1,0,0
40,3,1,5,398,-1,0,0
58,2,0,5,103,-1,0,0
31,1,1,5,241,-1,0,0
41,1,1,5,203,-1,0,0
37,2,1,5,96,-1,0,0
44,5,1,5,238,-1,0,0
37,3,1,5,153,-1,0,0
39,1,1,5,481,-1,0,0
41,1,1,5,2177,-1,0,0
52,1,1,5,119,-1,0,0
29,1,1,5,245,-1,0,0
60,1,0,5,152,-1,0,0
32,3,0,5,418,-1,0,0
50,5,1,5,198,-1,0,0
56,1,1,5,198,-1,0,0
48,4,1,5,374,-1,0,0
29,1,0,5,51,-1,0,0
40,1,1,5,263,-1,0,0
42,4,1,5,229,-1,0,0
34,1,1,5,154,-1,0,0
23,2,1,5,278,-1,0,0
30,3,1,5,306,-1,0,0
51,2,1,5,114,-1,0,0
52,3,1,5,94,-1,0,0
45,3,1,5,208,-1,0,0
41,1,1,5,169,-1,0,0
27,11,1,5,332,-1,0,0
50,1,1,5,263,-1,0,0
36,1,1,5,353,-1,0,0
46,1,1,5,108,-1,0,0
44,1,1,5,441,-1,0,0
47,1,1,5,46,-1,0,0
40,1,1,5,266,-1,0,0
36,5,1,5,223,-1,0,0
46,1,1,5,105,-1,0,0
58,3,1,5,165,-1,0,0
30,3,1,5,381,-1,0,0
43,1,1,5,228,-1,0,0
29,5,1,5,128,-1,0,0
41,2,1,5,764,-1,0,0
44,8,1,5,113,-1,0,0
44,5,1,5,396,-1,0,0
59,1,1,5,133,-1,0,0
39,2,1,5,42,-1,0,0
42,2,0,5,234,-1,0,0
31,4,0,5,297,-1,0,0
29,12,1,5,50,-1,0,0
39,1,1,5,214,-1,0,0
44,1,1,5,110,-1,0,0
49,5,1,5,99,-1,0,0
39,10,1,5,274,-1,0,0
27,1,1,5,191,-1,0,0
56,2,1,5,305,-1,0,0
43,3,1,5,134,-1,0,0
37,7,0,5,112,-1,0,0
54,3,1,5,283,-1,0,0
38,1,1,5,353,-1,0,0
31,1,1,5,212,-1,0,0
34,1,1,5,225,-1,0,0
35,4,1,5,283,-1,0,0
44,1,1,5,1273,-1,0,0
30,1,1,5,1574,-1,0,1
51,3,1,5,139,-1,0,0
37,1,1,5,228,-1,0,0
39,1,1,5,62,-1,0,0
33,2,1,5,256,-1,0,0
37,2,1,5,564,-1,0,0
46,1,1,5,245,-1,0,0
32,4,1,5,161,-1,0,0
43,8,1,5,79,-1,0,0
59,10,1,5,152,-1,0,0
46,4,1,5,591,-1,0,0
47,1,1,5,113,-1,0,0
31,5,1,5,193,-1,0,0
30,1,1,5,299,-1,0,0
38,1,0,5,348,-1,0,0
44,1,1,5,103,-1,0,0
52,3,1,5,253,-1,0,0
29,5,0,5,127,-1,0,0
43,4,1,5,244,-1,0,0
47,3,1,5,157,-1,0,0
43,1,1,5,548,-1,0,0
52,1,1,5,114,-1,0,0
32,5,1,5,126,-1,0,0
40,4,1,5,161,-1,0,0
57,3,1,5,333,-1,0,0
30,5,1,5,155,-1,0,0
48,1,1,5,152,-1,0,0
46,1,1,5,145,-1,0,0
59,6,1,5,66,-1,0,0
50,1,1,5,123,-1,0,0
50,1,1,5,74,-1,0,0
33,1,1,5,248,-1,0,0
39,3,1,5,130,-1,0,0
57,6,1,5,71,-1,0,0
49,1,1,5,984,-1,0,0
41,1,1,5,252,-1,0,0
43,3,1,5,84,-1,0,0
29,2,1,5,1689,-1,0,1
56,5,1,5,130,-1,0,0
46,3,1,5,489,-1,0,0
42,1,1,5,41,-1,0,0
36,1,0,5,159,-1,0,0
29,5,1,5,196,-1,0,0
43,4,1,5,276,-1,0,0
48,4,1,5,697,-1,0,0
38,1,1,5,81,-1,0,0
46,1,1,5,149,-1,0,0
44,1,1,5,281,-1,0,0
28,2,1,5,122,-1,0,0
28,1,1,5,361,-1,0,0
36,3,1,5,319,-1,0,0
37,1,1,5,944,-1,0,0
56,2,1,5,282,-1,0,0
46,1,1,5,1102,-1,0,1
34,5,1,5,35,-1,0,0
32,8,1,5,143,-1,0,0
33,3,1,5,22,-1,0,0
36,5,1,5,90,-1,0,0
35,5,1,5,17,-1,0,0
44,4,1,5,404,-1,0,0
37,3,1,5,238,-1,0,0
48,4,1,5,71,-1,0,0
38,1,1,5,309,-1,0,0
44,3,1,5,408,-1,0,0
31,4,1,5,128,-1,0,0
35,2,1,5,297,-1,0,0
54,3,1,5,280,-1,0,0
28,4,1,5,374,-1,0,0
38,9,1,5,365,-1,0,0
48,3,1,5,177,-1,0,0
31,1,1,5,238,-1,0,0
59,6,0,5,425,-1,0,0
29,4,1,5,77,-1,0,0
28,1,1,5,223,-1,0,0
50,1,1,5,201,-1,0,0
31,7,1,5,239,-1,0,0
32,4,1,5,308,-1,0,0
30,5,1,5,137,-1,0,0
32,2,1,5,162,-1,0,0
29,3,1,5,134,-1,0,0
30,4,1,5,175,-1,0,0
34,2,1,5,125,-1,0,0
34,1,1,5,211,-1,0,0
41,1,1,5,67,-1,0,0
36,1,1,5,156,-1,0,0
31,3,1,5,943,-1,0,1
39,1,0,5,813,-1,0,1
36,3,1,5,178,-1,0,0
39,1,1,5,142,-1,0,0
37,1,1,5,194,-1,0,0
52,1,1,5,132,-1,0,0
25,2,1,5,109,-1,0,0
42,3,1,5,94,-1,0,0
27,5,1,5,31,-1,0,0
42,1,1,5,84,-1,0,0
29,4,1,5,489,-1,0,0
38,1,1,5,180,-1,0,0
42,8,1,5,314,-1,0,0
35,7,1,5,207,-1,0,0
41,2,1,5,146,-1,0,0
57,6,1,5,193,-1,0,0
36,1,1,5,177,-1,0,0
56,2,1,5,1040,-1,0,0
33,1,1,5,622,-1,0,0
41,8,1,5,170,-1,0,0
33,1,1,5,267,-1,0,0
35,2,1,5,1084,-1,0,1
43,2,1,5,528,-1,0,0
36,4,1,5,183,-1,0,0
37,3,1,5,238,-1,0,0
51,2,1,5,61,-1,0,0
28,10,1,5,923,-1,0,0
43,1,0,5,70,-1,0,0
32,1,1,5,541,-1,0,1
36,8,1,5,41,-1,0,0
33,9,1,5,221,-1,0,0
39,4,1,5,35,-1,0,0
28,1,1,5,262,-1,0,0
26,3,0,5,151,-1,0,0
40,3,1,5,135,-1,0,0
44,10,1,5,604,-1,0,0
34,2,1,5,65,-1,0,0
47,1,1,5,380,-1,0,0
55,1,1,5,693,-1,0,0
48,1,1,5,11,-1,0,0
36,1,1,5,405,-1,0,0
31,2,1,5,20,-1,0,0
30,2,1,5,202,-1,0,0
46,1,1,5,235,-1,0,0
30,4,1,5,75,-1,0,0
32,1,1,5,134,-1,0,0
48,1,1,5,101,-1,0,0
48,4,1,5,255,-1,0,0
36,5,1,5,80,-1,0,0
41,4,1,5,462,-1,0,0
49,4,1,5,161,-1,0,0
26,1,1,5,200,-1,0,0
38,2,1,5,56,-1,0,0
27,11,1,5,238,-1,0,0
51,6,1,5,418,-1,0,0
33,4,1,5,139,-1,0,0
53,9,1,5,96,-1,0,0
36,3,1,5,39,-1,0,0
48,3,1,5,471,-1,0,0
27,4,1,5,231,-1,0,0
42,3,1,5,66,-1,0,0
61,1,1,5,204,-1,0,0
31,7,1,5,159,-1,0,0
37,1,1,5,200,-1,0,0
34,8,1,5,187,-1,0,0
55,3,1,5,166,-1,0,0
24,5,1,5,144,-1,0,0
41,3,1,5,690,-1,0,0
34,1,1,5,323,-1,0,0
29,1,1,5,194,-1,0,0
42,1,1,5,82,-1,0,0
45,5,1,5,269,-1,0,0
49,2,1,5,285,-1,0,0
26,1,1,5,101,-1,0,0
35,3,1,5,294,-1,0,0
49,5,1,5,1119,-1,0,1
44,1,1,5,249,-1,0,0
41,2,0,5,106,-1,0,0
50,1,1,5,152,-1,0,0
58,6,1,5,12,-1,0,0
43,1,1,5,187,-1,0,0
34,2,1,5,214,-1,0,0
57,4,1,5,268,-1,0,0
43,5,1,5,193,-1,0,0
38,5,1,5,95,-1,0,0
35,7,1,5,60,-1,0,0
49,4,1,5,381,-1,0,0
33,1,1,5,206,-1,0,0
60,6,1,5,75,-1,0,0
33,3,1,5,128,-1,0,0
33,5,1,5,216,-1,0,0
47,2,1,5,155,-1,0,0
37,3,1,5,103,-1,0,0
34,1,1,5,494,-1,0,0
32,3,1,5,107,-1,0,0
36,4,1,5,147,-1,0,0
40,1,1,5,190,-1,0,0
57,2,1,5,339,-1,0,0
48,1,1,5,198,-1,0,0
26,1,1,5,141,-1,0,0
30,2,1,5,255,-1,0,0
41,4,1,5,1120,-1,0,1
30,7,1,5,306,-1,0,0
35,2,1,5,249,-1,0,0
36,8,1,5,215,-1,0,0
52,3,0,5,143,-1,0,0
45,1,1,5,162,-1,0,0
35,2,1,5,81,-1,0,0
46,1,1,5,33,-1,0,0
39,1,1,5,204,-1,0,0
38,2,1,5,124,-1,0,0
38,1,1,5,784,-1,0,0
31,3,1,5,393,-1,0,0
39,2,1,5,87,-1,0,0
32,1,1,5,108,-1,0,0
32,5,1,5,207,-1,0,0
26,11,1,5,278,-1,0,0
35,3,1,5,74,-1,0,0
26,1,1,5,196,-1,0,0
33,4,0,5,149,-1,0,0
41,12,1,5,287,-1,0,0
30,8,0,5,229,-1,0,0
36,3,1,5,154,-1,0,0
46,5,1,5,357,-1,0,0
30,1,1,5,147,-1,0,0
46,5,0,5,93,-1,0,0
38,3,1,5,665,-1,0,0
24,3,1,5,131,-1,0,0
41,2,1,5,160,-1,0,0
28,3,1,5,74,-1,0,0
55,9,1,5,60,-1,0,0
40,2,0,5,82,-1,0,0
38,2,1,5,475,-1,0,0
40,3,1,5,111,-1,0,0
54,5,1,5,284,-1,0,0
49,10,1,5,140,-1,0,0
44,1,1,5,110,-1,0,0
32,2,1,5,64,-1,0,0
36,1,1,5,149,-1,0,0
35,3,1,5,256,-1,0,0
31,2,1,5,156,-1,0,0
34,3,1,5,63,-1,0,0
36,2,0,5,362,-1,0,0
44,4,1,5,32,-1,0,0
44,1,1,5,712,-1,0,0
51,1,1,5,102,-1,0,0
36,1,0,5,338,-1,0,0
37,1,1,5,69,-1,0,0
31,5,1,5,446,-1,0,0
42,1,1,5,249,-1,0,0
55,8,1,5,176,-1,0,0
57,2,1,5,1007,-1,0,0
33,5,1,5,266,-1,0,0
44,1,1,5,172,-1,0,0
30,3,1,5,323,-1,0,0
37,5,1,5,175,-1,0,0
32,4,1,5,459,-1,0,0
33,1,1,5,211,-1,0,0
31,3,1,5,237,-1,0,0
46,3,1,5,50,-1,0,0
34,1,1,5,500,-1,0,0
51,4,1,5,186,-1,0,0
49,3,1,5,96,-1,0,0
52,2,0,5,98,-1,0,0
43,3,1,5,364,-1,0,0
35,1,1,5,477,-1,0,0
27,11,1,5,319,-1,0,0
43,1,1,5,178,-1,0,0
49,4,1,5,513,-1,0,1
50,5,1,5,170,-1,0,0
33,4,1,5,139,-1,0,0
49,5,1,5,70,-1,0,0
50,3,1,5,110,-1,0,0
42,4,1,5,280,-1,0,0
28,5,1,5,667,-1,0,0
41,3,1,5,63,-1,0,0
34,5,1,5,159,-1,0,0
58,1,0,5,177,-1,0,0
46,1,1,5,108,-1,0,0
46,1,1,5,194,-1,0,0
42,1,0,5,366,-1,0,0
40,1,1,5,213,-1,0,0
42,1,1,5,141,-1,0,0
33,8,1,5,982,-1,0,0
27,5,1,5,168,-1,0,0
43,1,1,5,468,-1,0,0
28,1,1,5,180,-1,0,0
34,1,1,5,195,-1,0,0
37,5,1,5,352,-1,0,0
41,5,1,5,91,-1,0,0
39,4,1,5,288,-1,0,0
37,3,1,5,72,-1,0,0
41,9,1,5,218,-1,0,0
36,5,1,5,289,-1,0,0
51,1,0,5,384,-1,0,0
28,7,1,5,130,-1,0,0
31,1,1,5,226,-1,0,0
33,5,1,5,208,-1,0,0
28,4,1,5,442,-1,0,1
31,5,1,5,101,-1,0,0
43,2,1,5,756,-1,0,1
48,1,1,5,189,-1,0,0
26,11,1,5,108,-1,0,0
34,3,1,5,205,-1,0,0
38,1,0,5,238,-1,0,0
51,4,1,5,136,-1,0,0
49,4,0,5,14,-1,0,0
60,6,0,5,395,-1,0,0
32,2,1,5,161,-1,0,0
36,4,0,5,269,-1,0,0
28,2,1,5,491,-1,0,0
34,2,0,5,44,-1,0,0
40,4,1,5,26,-1,0,0
33,10,1,5,22,-1,0,0
37,4,1,5,161,-1,0,0
40,2,0,5,406,-1,0,0
59,6,1,5,422,-1,0,0
39,1,1,5,147,-1,0,0
28,2,1,5,219,-1,0,0
30,5,1,5,807,-1,0,0
40,1,1,5,347,-1,0,0
28,1,1,5,534,-1,0,0
39,1,1,5,58,-1,0,0
44,5,1,5,155,-1,0,0
39,5,1,5,152,-1,0,0
30,1,1,5,461,-1,0,0
35,1,1,5,389,-1,0,0
31,2,1,5,314,-1,0,0
47,2,1,5,28,-1,0,0
26,11,1,5,229,-1,0,0
25,1,1,5,30,-1,0,0
42,2,1,5,103,-1,0,0
30,1,1,5,32,-1,0,0
28,5,1,5,252,-1,0,0
46,4,1,5,369,-1,0,0
43,1,1,5,116,-1,0,0
38,3,1,5,20,-1,0,0
31,1,1,5,31,-1,0,0
29,5,0,5,190,-1,0,0
34,5,0,5,149,-1,0,0
40,1,1,5,210,-1,0,0
30,3,1,5,234,-1,0,0
44,3,1,5,63,-1,0,0
38,1,1,5,21,-1,0,0
43,2,1,5,2087,-1,0,1
32,1,1,5,102,-1,0,0
33,2,1,5,245,-1,0,0
32,1,1,5,190,-1,0,0
40,3,1,5,223,-1,0,0
34,2,1,5,650,-1,0,0
30,1,1,5,42,-1,0,0
53,1,1,5,206,-1,0,0
39,2,1,5,66,-1,0,0
46,1,1,5,173,-1,0,0
32,2,1,5,477,-1,0,0
60,3,1,5,77,-1,0,0
40,2,1,5,219,-1,0,0
47,1,1,5,376,-1,0,0
25,8,1,5,453,-1,0,0
44,1,1,5,151,-1,0,0
38,1,1,5,200,-1,0,0
45,4,1,5,298,-1,0,0
34,1,1,5,627,-1,0,0
36,5,1,5,133,-1,0,0
30,1,1,5,287,-1,0,0
35,1,1,5,242,-1,0,0
39,9,0,5,184,-1,0,0
46,1,1,5,119,-1,0,0
36,7,1,5,403,-1,0,0
22,3,1,5,626,-1,0,0
26,1,0,5,12,-1,0,0
48,4,0,5,266,-1,0,0
32,1,1,5,23,-1,0,0
58,7,1,5,154,-1,0,0
57,8,1,5,10,-1,0,0
53,2,1,5,66,-1,0,0
29,2,1,5,240,-1,0,0
34,5,1,5,224,-1,0,0
32,5,1,5,202,-1,0,0
55,8,1,5,144,-1,0,0
50,1,0,5,263,-1,0,0
43,1,1,5,543,-1,0,0
44,5,1,5,257,-1,0,0
27,1,1,5,237,-1,0,0
35,1,1,5,23,-1,0,0
45,5,1,5,209,-1,0,0
35,1,1,5,34,-1,0,0
49,1,1,5,72,-1,0,0
34,2,1,5,442,-1,0,0
46,4,1,5,45,-1,0,0
43,1,1,5,1120,-1,0,1
42,6,1,5,186,-1,0,0
55,1,1,5,318,-1,0,0
37,1,1,5,617,-1,0,0
31,1,1,5,226,-1,0,0
57,1,1,5,275,-1,0,0
33,1,1,5,81,-1,0,0
43,5,1,5,74,-1,0,0
60,1,1,5,285,-1,0,0
51,2,0,5,261,-1,0,0
38,1,1,5,297,-1,0,0
37,3,1,5,78,-1,0,0
41,1,1,5,183,-1,0,0
42,1,1,5,15,-1,0,0
41,2,1,5,352,-1,0,0
33,3,0,5,345,-1,0,0
32,4,1,5,230,-1,0,0
30,5,1,5,185,-1,0,0
43,3,1,5,296,-1,0,0
30,1,0,5,181,-1,0,0
37,1,1,5,133,-1,0,0
34,2,0,5,335,-1,0,0
32,9,1,5,139,-1,0,0
42,3,0,5,7,-1,0,0
35,3,1,5,163,-1,0,0
34,1,1,5,956,-1,0,0
50,1,1,5,166,-1,0,0
34,1,1,5,71,-1,0,0
38,5,0,5,191,-1,0,0
28,1,1,5,459,-1,0,0
55,1,1,5,292,-1,0,0
38,1,1,5,100,-1,0,0
31,1,1,5,257,-1,0,0
57,4,1,5,255,-1,0,0
50,2,1,5,233,-1,0,0
47,1,1,5,128,-1,0,0
39,1,1,5,246,-1,0,0
34,5,1,5,56,-1,0,0
41,3,1,5,210,-1,0,0
59,8,0,5,43,-1,0,0
35,7,1,5,21,-1,0,0
31,3,1,5,91,-1,0,0
55,2,1,5,67,-1,0,0
36,1,1,5,219,-1,0,0
41,2,1,5,110,-1,0,0
44,3,1,5,169,-1,0,0
40,1,1,5,248,-1,0,0
32,1,1,5,223,-1,0,0
38,2,1,5,92,-1,0,0
27,11,0,5,93,-1,0,0
33,9,1,5,205,-1,0,0
37,5,1,5,160,-1,0,0
40,2,1,5,105,-1,0,0
33,1,1,5,112,-1,0,0
40,4,1,5,383,-1,0,0
27,1,1,5,207,-1,0,0
42,2,1,5,193,-1,0,0
41,1,1,5,10,-1,0,0
37,9,1,5,985,-1,0,1
38,9,1,5,249,-1,0,0
44,1,1,5,122,-1,0,0
31,1,1,5,300,-1,0,0
34,1,1,5,672,-1,0,0
46,1,1,5,390,-1,0,0
33,4,1,5,116,-1,0,0
36,1,1,5,481,-1,0,0
32,9,1,5,21,-1,0,0
27,3,1,5,192,-1,0,0
31,5,1,5,6,-1,0,0
41,2,1,5,8,-1,0,0
35,1,1,5,369,-1,0,0
50,3,1,5,393,-1,0,0
33,3,1,5,246,-1,0,0
48,1,1,5,330,-1,0,0
36,3,1,5,380,-1,0,0
29,10,1,5,91,-1,0,0
34,2,1,5,84,-1,0,0
39,1,1,5,277,-1,0,0
32,2,1,5,399,-1,0,0
59,6,1,5,89,-1,0,0
50,1,0,5,297,-1,0,0
37,4,1,5,176,-1,0,0
33,9,0,5,75,-1,0,0
52,1,0,5,111,-1,0,0
43,1,1,5,170,-1,0,0
53,1,0,5,238,-1,0,0
37,1,1,5,137,-1,0,0
50,5,0,5,141,-1,0,0
53,1,1,5,49,-1,0,0
47,1,0,5,89,-1,0,0
48,3,1,5,341,-1,0,0
35,3,1,5,461,-1,0,0
42,7,1,5,515,-1,0,0
43,2,1,5,123,-1,0,0
40,5,1,5,179,-1,0,0
36,5,1,5,102,-1,0,0
39,2,1,5,272,-1,0,0
32,1,1,5,17,-1,0,0
44,2,1,5,40,-1,0,0
43,3,1,5,209,-1,0,0
53,7,1,5,89,-1,0,0
41,5,1,5,1187,-1,0,0
53,2,1,5,123,-1,0,0
31,9,1,5,104,-1,0,0
51,1,1,5,200,-1,0,0
32,1,1,5,117,-1,0,0
52,1,1,5,37,-1,0,0
41,2,1,5,51,-1,0,0
30,2,1,5,145,-1,0,0
32,2,1,5,466,-1,0,0
31,1,1,5,303,-1,0,0
38,1,1,5,101,-1,0,0
44,1,1,5,283,-1,0,0
36,1,1,5,826,-1,0,0
34,4,1,5,185,-1,0,0
40,4,1,5,598,-1,0,0
41,1,1,5,120,-1,0,0
56,3,1,5,185,-1,0,0
39,1,1,5,159,-1,0,0
34,1,1,5,220,-1,0,0
41,1,1,5,192,-1,0,0
39,2,1,5,423,-1,0,0
33,4,0,5,337,-1,0,0
52,2,0,5,306,-1,0,0
26,2,1,5,99,-1,0,0
54,9,1,5,27,-1,0,0
30,3,1,5,201,-1,0,0
35,2,0,5,166,-1,0,0
47,3,1,5,182,-1,0,0
53,1,1,5,193,-1,0,0
29,1,1,5,271,-1,0,0
36,3,1,5,103,-1,0,0
35,2,1,5,287,-1,0,0
43,1,1,5,235,-1,0,0
38,1,1,5,732,-1,0,0
39,1,1,5,136,-1,0,0
58,2,0,5,126,-1,0,0
33,5,1,5,172,-1,0,0
60,1,1,5,43,-1,0,0
45,4,1,5,191,-1,0,0
39,1,1,5,117,-1,0,0
35,2,1,5,64,-1,0,0
41,1,1,5,260,-1,0,0
40,5,1,5,149,-1,0,0
33,5,1,5,207,-1,0,0
32,4,1,5,231,-1,0,0
44,2,1,5,128,-1,0,0
34,2,1,5,162,-1,0,0
29,5,1,5,180,-1,0,0
49,1,1,5,144,-1,0,0
31,1,1,5,260,-1,0,0
47,4,1,5,203,-1,0,0
34,1,1,5,85,-1,0,0
32,2,1,5,211,-1,0,0
32,4,1,5,94,-1,0,0
56,3,1,5,122,-1,0,0
28,3,1,5,175,-1,0,0
35,3,1,5,292,-1,0,0
52,7,1,5,132,-1,0,0
35,3,1,5,130,-1,0,0
32,1,1,5,208,-1,0,0
42,2,1,5,105,-1,0,0
51,1,1,5,205,-1,0,0
47,1,1,5,112,-1,0,0
34,5,1,5,117,-1,0,0
45,4,1,5,218,-1,0,0
31,3,1,5,62,-1,0,0
40,1,1,5,97,-1,0,0
53,8,1,5,101,-1,0,0
44,3,1,5,286,-1,0,0
49,1,1,5,241,-1,0,0
47,5,1,5,252,-1,0,0
31,1,1,5,283,-1,0,0
45,4,1,5,131,-1,0,0
30,1,1,5,380,-1,0,0
40,1,1,5,584,-1,0,0
27,4,1,5,371,-1,0,0
