age,job,education,balance,month,pdays,ifCreatedAccount,housingLoan
36,1,2,-251,5,-1,0,1
45,7,2,-139,5,-1,0,1
47,1,0,733,5,-1,0,1
29,3,3,0,5,-1,0,1
57,5,2,1,5,-1,0,0
45,1,1,97,5,-1,0,1
31,1,1,435,5,-1,0,1
31,2,3,0,5,-1,0,1
37,3,3,147,5,-1,0,0
30,3,3,3,5,-1,0,1
58,5,2,1109,5,-1,0,1
33,5,2,404,5,-1,0,1
39,1,1,981,5,-1,0,1
33,1,1,95,5,-1,0,1
34,5,2,302,5,-1,0,1
36,5,2,-290,5,-1,0,1
37,5,2,259,5,-1,0,1
35,1,2,527,5,-1,0,1
55,6,2,102,5,-1,0,1
34,2,3,872,5,-1,0,1
40,2,3,490,5,-1,0,1
42,1,1,19,5,-1,0,1
37,1,2,16,5,-1,0,1
42,2,3,386,5,-1,0,1
35,3,2,539,5,-1,0,1
44,3,2,-329,5,-1,0,1
30,5,2,-174,5,-1,0,1
45,8,2,68,5,-1,0,1
35,1,0,-532,5,-1,0,1
36,4,2,0,5,-1,0,1
49,1,2,64,5,-1,0,1
31,1,2,1415,5,-1,0,1
31,3,2,147,5,-1,0,1
39,1,2,72,5,-1,0,1
37,5,2,-196,5,-1,0,1
33,1,1,716,5,-1,0,1
37,2,3,0,5,-1,0,1
42,5,2,-246,5,-1,0,1
56,1,2,-203,5,-1,0,1
37,4,2,245,5,-1,1,1
36,5,2,342,5,-1,0,1
29,3,3,3,5,-1,0,1
54,2,3,-248,5,-1,0,1
38,1,2,376,5,-1,0,1
43,1,2,370,5,-1,0,1
47,4,2,594,5,-1,0,1
47,1,2,387,5,-1,0,1
38,5,2,208,5,-1,0,1
40,1,2,563,5,-1,0,1
33,5,2,392,5,-1,0,1
33,6,2,165,5,-1,0,0
53,4,0,236,5,-1,0,1
37,5,1,52,5,-1,0,1
40,2,3,1265,5,-1,0,1
37,1,1,693,5,-1,0,1
35,3,2,118,5,-1,0,1
49,1,1,3659,5,-1,0,1
26,1,2,24,5,-1,0,1
38,2,3,673,5,-1,0,1
52,7,2,273,5,-1,0,0
33,5,2,327,5,-1,0,1
31,4,2,299,5,-1,0,1
32,1,2,0,5,-1,0,1
35,1,1,109,5,-1,0,1
55,2,3,552,5,-1,0,0
32,1,1,473,5,-1,0,1
37,12,0,414,5,-1,0,1
45,1,2,154,5,-1,1,1
31,3,2,344,5,-1,0,1
38,4,2,8,5,-1,0,1
37,5,2,78,5,-1,0,1
38,1,2,266,5,-1,0,1
33,10,3,98,5,-1,0,1
38,1,1,83,5,-1,0,1
37,2,3,45,5,-1,0,1
29,9,3,8,5,-1,0,1
42,2,3,263,5,-1,0,1
40,1,2,306,5,-1,0,1
32,2,3,233,5,-1,0,1
47,2,3,447,5,-1,0,0
29,11,2,872,5,-1,0,1
53,5,1,-291,5,-1,1,1
31,5,3,309,5,-1,0,1
59,1,2,202,5,-1,0,1
29,8,1,56,5,-1,0,1
59,1,1,229,5,-1,0,1
44,1,1,143,5,-1,0,1
38,4,2,100,5,-1,1,1
49,4,2,326,5,-1,0,1
43,1,2,167,5,-1,0,1
52,4,2,545,5,-1,0,1
40,4,2,2100,5,-1,0,1
32,5,2,0,5,-1,0,1
47,4,1,192,5,-1,0,1
33,2,3,442,5,-1,0,1
35,2,3,267,5,-1,0,1
27,5,2,0,5,-1,0,1
50,1,1,377,5,-1,0,1
44,6,2,7624,5,-1,0,0
43,7,1,66,5,-1,0,1
51,1,0,37,5,-1,0,1
32,4,2,64,5,-1,0,1
47,2,3,34,5,-1,0,1
34,4,2,627,5,-1,0,1
57,7,1,1013,5,-1,0,1
43,4,2,140,5,-1,0,1
40,5,3,8823,5,-1,0,1
28,1,2,97,5,-1,0,1
38,1,0,5,5,-1,0,1
37,9,2,74,5,-1,0,1
44,4,2,58544,5,-1,0,1
41,3,2,169,5,-1,0,1
37,7,3,444,5,-1,0,1
30,5,3,542,5,-1,0,1
32,1,2,-205,5,-1,0,1
30,2,3,112,5,-1,0,1
35,5,2,39,5,-1,0,0
55,1,2,1268,5,-1,0,1
52,1,2,-98,5,-1,0,1
33,4,2,44,5,-1,0,1
55,6,1,-90,5,-1,0,1
33,1,2,0,5,-1,0,0
40,1,2,-94,5,-1,0,1
39,1,2,-345,5,-1,0,1
54,1,2,-932,5,-1,0,1
39,1,1,20,5,-1,0,1
49,1,2,90,5,-1,0,1
52,4,2,31,5,-1,0,1
27,2,3,134,5,-1,0,1
26,5,2,0,5,-1,0,1
40,1,2,61,5,-1,0,1
47,1,2,-5,5,-1,0,1
31,5,2,-45,5,-1,0,0
53,1,2,156,5,-1,0,1
31,5,2,564,5,-1,0,1
33,4,2,-6,5,-1,0,1
35,5,2,528,5,-1,0,0
46,8,0,1481,5,-1,0,1
31,2,2,2019,5,-1,0,0
35,3,2,1855,5,-1,0,1
29,2,2,147,5,-1,0,1
51,3,2,220,5,-1,0,1
33,1,1,198,5,-1,0,1
37,2,3,115,5,-1,0,0
43,4,0,87,5,-1,0,1
42,3,3,644,5,-1,0,1
28,1,2,225,5,-1,0,1
57,6,2,502,5,-1,0,1
38,5,2,-32,5,-1,0,1
39,1,1,106,5,-1,0,1
36,3,3,301,5,-1,0,1
57,6,3,906,5,-1,0,1
44,2,0,187,5,-1,0,1
48,5,2,852,5,-1,0,1
46,1,1,143,5,-1,0,1
43,4,2,71,5,-1,0,0
49,5,2,1496,5,-1,0,1
29,5,2,703,5,-1,0,1
53,1,2,732,5,-1,0,1
30,5,2,21,5,-1,0,1
41,2,2,276,5,-1,0,1
33,3,2,0,5,-1,0,1
47,1,1,550,5,-1,0,1
58,6,2,268,5,-1,0,1
31,9,2,-825,5,-1,0,1
38,4,2,137,5,-1,0,1
60,6,2,42,5,-1,0,1
33,2,3,54,5,-1,0,0
33,9,3,1716,5,-1,0,1
52,4,1,270,5,-1,0,1
42,1,1,803,5,-1,0,1
30,3,2,102,5,-1,0,1
33,8,3,188,5,-1,0,1
46,4,2,207,5,-1,0,1
51,1,1,1466,5,-1,0,1
40,9,2,350,5,-1,0,1
50,4,2,159,5,-1,0,1
42,8,3,157,5,-1,0,1
38,3,2,0,5,-1,0,0
36,4,1,91,5,-1,0,1
37,9,1,849,5,-1,0,1
33,2,3,436,5,-1,0,1
38,1,2,-1,5,-1,0,1
52,1,3,297,5,-1,0,1
29,1,2,313,5,-1,0,1
37,1,1,310,5,-1,0,1
34,4,2,475,5,-1,0,1
43,1,1,61,5,-1,0,1
49,5,2,1377,5,-1,0,1
33,3,2,56,5,-1,0,0
47,4,0,0,5,-1,0,1
50,3,2,73,5,-1,0,0
30,1,1,660,5,-1,0,1
44,5,1,-79,5,-1,0,1
44,1,2,558,5,-1,0,1
30,5,2,342,5,-1,0,1
40,1,0,-4,5,-1,0,1
41,1,0,225,5,-1,0,1
34,1,1,267,5,-1,0,1
53,5,1,46,5,-1,0,1
35,1,1,624,5,-1,0,1
34,3,2,1107,5,-1,0,1
39,4,2,573,5,-1,0,1
39,2,3,406,5,-1,0,1
52,5,2,220,5,-1,0,1
34,1,2,2308,5,-1,0,1
37,1,1,139,5,-1,0,1
39,4,2,367,5,-1,0,1
52,8,1,278,5,-1,0,1
35,1,1,229,5,-1,0,1
36,8,3,1722,5,-1,0,1
48,3,2,-500,5,-1,0,1
31,4,2,308,5,-1,0,1
43,3,3,1026,5,-1,0,1
43,1,1,548,5,-1,0,1
39,1,2,356,5,-1,0,1
40,3,1,164,5,-1,0,1
58,2,3,211,5,-1,0,0
31,1,1,19,5,-1,0,1
41,1,2,108,5,-1,0,1
37,2,3,308,5,-1,0,1
44,5,2,7,5,-1,0,1
37,3,3,16,5,-1,0,1
39,1,1,867,5,-1,0,1
41,1,2,277,5,-1,0,1
52,1,1,196,5,-1,0,1
29,1,1,365,5,-1,0,1
60,1,2,1310,5,-1,0,0
32,3,2,186,5,-1,0,0
50,5,1,148,5,-1,0,1
56,1,1,862,5,-1,0,1
48,4,2,359,5,-1,0,1
29,1,1,190,5,-1,0,0
40,1,2,4,5,-1,0,1
42,4,2,0,5,-1,0,1
34,1,2,42,5,-1,0,1
23,2,3,2605,5,-1,0,1
30,3,3,60,5,-1,0,1
51,2,1,98,5,-1,0,1
52,3,2,-181,5,-1,0,1
45,3,2,118,5,-1,0,1
41,1,2,-15,5,-1,0,1
27,11,2,671,5,-1,0,1
50,1,2,1557,5,-1,0,1
36,1,1,-20,5,-1,0,1
46,1,1,323,5,-1,0,1
44,1,1,-171,5,-1,0,1
47,1,2,438,5,-1,0,1
40,1,2,316,5,-1,0,1
36,5,2,174,5,-1,0,1
46,1,2,442,5,-1,0,1
58,3,2,786,5,-1,0,1
30,3,3,-317,5,-1,0,1
43,1,2,667,5,-1,0,1
29,5,2,-158,5,-1,0,1
41,2,3,72,5,-1,0,1
44,8,1,58,5,-1,0,1
44,5,2,396,5,-1,0,1
59,1,1,10,5,-1,0,1
39,2,0,2887,5,-1,0,1
42,2,2,0,5,-1,0,0
31,4,2,89,5,-1,0,0
29,12,1,50,5,-1,0,1
39,1,2,29,5,-1,0,1
44,1,1,420,5,-1,0,1
49,5,1,114,5,-1,0,1
39,10,2,365,5,-1,0,1
27,1,2,0,5,-1,0,1
56,2,1,-24,5,-1,0,1
43,3,3,743,5,-1,0,1
37,7,1,0,5,-1,0,0
54,3,2,99,5,-1,0,1
38,1,2,22,5,-1,0,1
31,1,1,251,5,-1,0,1
34,1,2,615,5,-1,0,1
35,4,1,136,5,-1,0,1
44,1,0,2167,5,-1,0,1
30,1,2,309,5,-1,1,1
51,3,2,221,5,-1,0,1
37,1,1,321,5,-1,0,1
39,1,3,-33,5,-1,0,1
33,2,3,76,5,-1,0,1
37,2,3,42,5,-1,0,1
46,1,2,76,5,-1,0,1
32,4,2,1293,5,-1,0,1
43,8,1,526,5,-1,0,1
59,10,0,873,5,-1,0,1
46,4,1,40,5,-1,0,1
47,1,1,117,5,-1,0,1
31,5,2,671,5,-1,0,1
30,1,1,145,5,-1,0,1
38,1,1,1807,5,-1,0,0
44,1,2,-212,5,-1,0,1
52,3,0,133,5,-1,0,1
29,5,2,566,5,-1,0,0
43,4,3,1924,5,-1,0,1
47,3,1,145,5,-1,0,1
43,1,1,487,5,-1,0,1
52,1,1,-57,5,-1,0,1
32,5,2,81,5,-1,0,1
40,4,2,-227,5,-1,0,1
57,3,2,2710,5,-1,0,1
30,5,2,98,5,-1,0,1
48,1,2,1230,5,-1,0,1
46,1,2,78,5,-1,0,1
59,6,1,137,5,-1,0,1
50,1,1,354,5,-1,0,1
50,1,1,149,5,-1,0,1
33,1,2,126,5,-1,0,1
39,3,0,0,5,-1,0,1
57,6,2,8266,5,-1,0,1
49,1,0,51,5,-1,0,1
41,1,1,258,5,-1,0,1
43,3,1,117,5,-1,0,1
29,2,3,199,5,-1,1,1
56,5,1,219,5,-1,0,1
46,3,2,1571,5,-1,0,1
42,1,1,223,5,-1,0,1
36,1,1,-79,5,-1,0,0
29,5,1,321,5,-1,0,1
43,4,2,2527,5,-1,0,1
48,4,2,5,5,-1,0,1
38,1,1,20,5,-1,0,1
46,1,2,1045,5,-1,0,1
44,1,2,1,5,-1,0,1
28,2,3,3,5,-1,0,1
28,1,1,-55,5,-1,0,1
36,3,2,141,5,-1,0,1
37,1,2,374,5,-1,0,1
56,2,1,93,5,-1,0,1
46,1,3,460,5,-1,1,1
34,5,2,78,5,-1,0,1
32,8,2,135,5,-1,0,1
33,3,2,367,5,-1,0,1
36,5,2,248,5,-1,0,1
35,5,2,630,5,-1,0,1
44,4,2,-30,5,-1,0,1
37,3,2,157,5,-1,0,1
48,4,2,268,5,-1,0,1
38,1,2,164,5,-1,0,1
44,3,2,-97,5,-1,0,1
31,4,2,53,5,-1,0,1
35,2,3,788,5,-1,0,1
54,3,2,1904,5,-1,0,1
28,4,2,260,5,-1,0,1
38,9,1,447,5,-1,0,1
48,3,2,720,5,-1,0,1
31,1,3,2827,5,-1,0,1
59,6,0,0,5,-1,0,0
29,4,2,1117,5,-1,0,1
28,1,2,597,5,-1,0,1
50,1,1,362,5,-1,0,1
31,7,3,120,5,-1,0,1
32,4,2,89,5,-1,0,1
30,5,2,442,5,-1,0,1
32,2,3,111,5,-1,0,1
29,3,2,247,5,-1,0,1
30,4,2,1,5,-1,0,1
34,2,1,6,5,-1,0,1
34,1,2,-947,5,-1,0,1
41,1,1,191,5,-1,0,1
36,1,2,-147,5,-1,0,1
31,3,3,703,5,-1,1,1
39,1,1,70,5,-1,1,0
36,3,2,83,5,-1,0,1
39,1,2,125,5,-1,0,1
37,1,1,190,5,-1,0,1
52,1,2,46,5,-1,0,1
25,2,3,1348,5,-1,0,1
42,3,2,420,5,-1,0,1
27,5,2,96,5,-1,0,1
42,1,1,271,5,-1,0,1
29,4,2,1320,5,-1,0,1
38,1,1,54,5,-1,0,1
42,8,1,198,5,-1,0,1
35,7,1,1094,5,-1,0,1
41,2,3,141,5,-1,0,1
57,6,1,207,5,-1,0,1
36,1,2,-206,5,-1,0,1
56,2,3,177,5,-1,0,1
33,1,1,176,5,-1,0,1
41,8,3,-413,5,-1,0,1
33,1,1,-81,5,-1,0,1
35,2,3,3837,5,-1,1,1
43,2,3,870,5,-1,0,1
36,4,2,206,5,-1,0,1
37,3,2,316,5,-1,0,1
51,2,1,57,5,-1,0,1
28,10,1,1,5,-1,0,1
43,1,2,-7,5,-1,0,0
32,1,1,611,5,-1,1,1
36,8,2,157,5,-1,0,1
33,9,2,233,5,-1,0,1
39,4,2,419,5,-1,0,1
28,1,2,134,5,-1,0,1
26,3,2,2087,5,-1,0,0
40,3,3,103,5,-1,0,1
44,10,2,281,5,-1,0,1
34,2,3,133,5,-1,0,1
47,1,1,1865,5,-1,0,1
55,1,3,325,5,-1,0,1
48,1,1,-18,5,-1,0,1
36,1,1,49,5,-1,0,1
31,2,3,7444,5,-1,0,1
30,2,3,59,5,-1,0,1
46,1,1,45,5,-1,0,1
30,4,2,387,5,-1,0,1
32,1,2,5,5,-1,0,1
48,1,0,71,5,-1,0,1
48,4,2,96,5,-1,0,1
36,5,3,72,5,-1,0,1
41,4,2,1715,5,-1,0,1
49,4,1,181,5,-1,0,1
26,1,2,20,5,-1,0,1
38,2,2,65,5,-1,0,1
27,11,2,81,5,-1,0,1
51,6,2,226,5,-1,0,1
33,4,2,1128,5,-1,0,1
53,9,2,582,5,-1,0,1
36,3,2,5611,5,-1,0,1
48,3,2,177,5,-1,0,1
27,4,2,181,5,-1,0,1
42,3,2,0,5,-1,0,1
61,1,1,734,5,-1,0,1
31,7,3,322,5,-1,0,1
37,1,2,134,5,-1,0,1
34,8,3,10350,5,-1,0,1
55,3,0,84,5,-1,0,1
24,5,2,620,5,-1,0,1
41,3,0,254,5,-1,0,1
34,1,1,0,5,-1,0,1
29,1,2,5903,5,-1,0,1
42,1,1,134,5,-1,0,1
45,5,2,1381,5,-1,0,1
49,2,2,104,5,-1,0,1
26,1,1,318,5,-1,0,1
35,3,2,2151,5,-1,0,1
49,5,2,-8,5,-1,1,1
44,1,1,185,5,-1,0,1
41,2,3,1773,5,-1,0,0
50,1,1,40,5,-1,0,1
58,6,3,44,5,-1,0,1
43,1,2,0,5,-1,0,1
34,2,3,0,5,-1,0,1
57,4,2,3058,5,-1,0,1
43,5,2,130,5,-1,0,1
38,5,2,507,5,-1,0,1
35,7,3,844,5,-1,0,1
49,4,1,458,5,-1,0,1
33,1,1,-744,5,-1,0,1
60,6,1,-2,5,-1,0,1
33,3,3,129,5,-1,0,1
33,5,2,411,5,-1,0,1
47,2,3,643,5,-1,0,1
37,3,0,391,5,-1,0,1
34,1,2,80,5,-1,0,1
32,3,2,10,5,-1,0,1
36,4,2,114,5,-1,0,1
40,1,2,1,5,-1,0,1
57,2,3,1341,5,-1,0,1
48,1,1,4,5,-1,0,1
26,1,2,2770,5,-1,0,1
30,2,3,5956,5,-1,0,1
41,4,2,55,5,-1,1,1
30,7,2,131,5,-1,0,1
35,2,3,1942,5,-1,0,1
36,8,0,298,5,-1,0,1
52,3,2,291,5,-1,0,0
45,1,1,85,5,-1,0,1
35,2,3,797,5,-1,0,1
46,1,2,152,5,-1,0,1
39,1,1,481,5,-1,0,1
38,2,3,66,5,-1,0,1
38,1,2,4586,5,-1,0,1
31,3,3,1798,5,-1,0,1
39,2,3,220,5,-1,0,1
32,1,2,715,5,-1,0,1
32,5,2,442,5,-1,0,1
26,11,2,85,5,-1,0,1
35,3,2,319,5,-1,0,1
26,1,2,-29,5,-1,0,1
33,4,2,303,5,-1,0,0
41,12,1,2398,5,-1,0,1
30,8,2,31,5,-1,0,0
36,3,2,1832,5,-1,0,1
46,5,2,2019,5,-1,0,1
30,1,1,3,5,-1,0,1
46,5,2,397,5,-1,0,0
38,3,3,1161,5,-1,0,1
24,3,3,777,5,-1,0,1
41,2,3,47,5,-1,0,1
28,3,1,-58,5,-1,0,1
55,9,3,1513,5,-1,0,1
40,2,3,121,5,-1,0,0
38,2,3,904,5,-1,0,1
40,3,2,697,5,-1,0,1
54,5,2,841,5,-1,0,1
49,10,2,7317,5,-1,0,1
44,1,2,-95,5,-1,0,1
32,2,3,751,5,-1,0,1
36,1,1,250,5,-1,0,1
35,3,2,365,5,-1,0,1
31,2,3,1315,5,-1,0,1
34,3,2,65,5,-1,0,1
36,2,3,1852,5,-1,0,0
44,4,2,-84,5,-1,0,1
44,1,2,36,5,-1,0,1
51,1,0,125,5,-1,0,1
36,1,2,0,5,-1,0,0
37,1,2,105,5,-1,0,1
31,5,2,432,5,-1,0,1
42,1,1,555,5,-1,0,1
55,8,1,-24,5,-1,0,1
57,2,3,2261,5,-1,0,1
33,5,2,804,5,-1,0,1
44,1,2,-617,5,-1,0,1
30,3,2,-1,5,-1,0,1
37,5,2,237,5,-1,0,1
32,4,2,514,5,-1,0,1
33,1,2,1988,5,-1,0,1
31,3,3,491,5,-1,0,1
46,3,3,675,5,-1,0,1
34,1,2,177,5,-1,0,1
51,4,2,340,5,-1,0,1
49,3,1,230,5,-1,0,1
52,2,3,0,5,-1,0,0
43,3,3,2331,5,-1,0,1
35,1,2,0,5,-1,0,1
27,11,2,217,5,-1,0,1
43,1,1,186,5,-1,0,1
49,4,2,168,5,-1,1,1
50,5,2,145,5,-1,0,1
33,4,2,140,5,-1,0,1
49,5,2,-22,5,-1,0,1
50,3,2,389,5,-1,0,1
42,4,2,323,5,-1,0,1
28,5,2,6,5,-1,0,1
41,3,2,225,5,-1,0,1
34,5,2,142,5,-1,0,1
58,1,1,5,5,-1,0,0
46,1,1,174,5,-1,0,1
46,1,1,-768,5,-1,0,1
42,1,2,30,5,-1,0,0
40,1,1,968,5,-1,0,1
42,1,2,47,5,-1,0,1
33,8,2,0,5,-1,0,1
27,5,1,91,5,-1,0,1
43,1,1,-77,5,-1,0,1
28,1,0,486,5,-1,0,1
34,1,2,341,5,-1,0,1
37,5,2,50,5,-1,0,1
41,5,2,205,5,-1,0,1
39,4,2,762,5,-1,0,1
37,3,3,31,5,-1,0,1
41,9,1,-581,5,-1,0,1
36,5,2,-45,5,-1,0,1
51,1,1,0,5,-1,0,0
28,7,3,120,5,-1,0,1
31,1,2,335,5,-1,0,1
33,5,2,-232,5,-1,0,1
28,4,2,785,5,-1,1,1
31,5,2,28,5,-1,0,1
43,2,3,2067,5,-1,1,1
48,1,1,448,5,-1,0,1
26,11,3,37,5,-1,0,1
34,3,3,301,5,-1,0,1
38,1,1,668,5,-1,0,0
51,4,2,115,5,-1,0,1
49,4,2,275,5,-1,0,0
60,6,1,414,5,-1,0,0
32,2,3,3,5,-1,0,1
36,4,2,496,5,-1,0,0
28,2,3,150,5,-1,0,1
34,2,3,163,5,-1,0,0
40,4,2,1322,5,-1,0,1
33,10,1,1713,5,-1,0,1
37,4,1,242,5,-1,0,1
40,2,3,-29,5,-1,0,0
59,6,3,381,5,-1,0,1
39,1,2,82,5,-1,0,1
28,2,3,21,5,-1,0,1
30,5,2,1801,5,-1,0,1
40,1,1,640,5,-1,0,1
28,1,1,113,5,-1,0,1
39,1,2,1042,5,-1,0,1
44,5,2,240,5,-1,0,1
39,5,2,-244,5,-1,0,1
30,1,1,70,5,-1,0,1
35,1,2,-339,5,-1,0,1
31,2,3,59,5,-1,0,1
47,2,1,1222,5,-1,0,1
26,11,0,-41,5,-1,0,1
25,1,2,0,5,-1,0,1
42,2,3,6,5,-1,0,1
30,1,1,4,5,-1,0,1
28,5,2,20,5,-1,0,1
46,4,3,846,5,-1,0,1
43,1,2,338,5,-1,0,1
38,3,0,90,5,-1,0,1
31,1,1,406,5,-1,0,1
29,5,2,2,5,-1,0,0
34,5,2,2211,5,-1,0,0
40,1,1,87,5,-1,0,1
30,3,3,178,5,-1,0,1
44,3,0,185,5,-1,0,1
38,1,2,-210,5,-1,0,1
43,2,3,388,5,-1,1,1
32,1,2,1,5,-1,0,1
33,2,2,879,5,-1,0,1
32,1,2,214,5,-1,0,1
40,3,0,698,5,-1,0,1
34,2,3,1601,5,-1,0,1
30,1,2,717,5,-1,0,1
53,1,1,255,5,-1,0,1
39,2,3,375,5,-1,0,1
46,1,1,587,5,-1,0,1
32,2,3,644,5,-1,0,1
60,3,0,0,5,-1,0,1
40,2,3,-275,5,-1,0,1
47,1,2,116,5,-1,0,1
25,8,3,37,5,-1,0,1
44,1,1,753,5,-1,0,1
38,1,1,162,5,-1,0,1
45,4,2,984,5,-1,0,1
34,1,2,199,5,-1,0,1
36,5,2,241,5,-1,0,1
30,1,2,648,5,-1,0,1
35,1,2,907,5,-1,0,1
39,9,2,6322,5,-1,0,0
46,1,2,125,5,-1,0,1
36,7,1,90,5,-1,0,1
22,3,2,54,5,-1,0,1
26,1,2,-132,5,-1,0,0
48,4,2,267,5,-1,0,0
32,1,1,289,5,-1,0,1
58,7,2,613,5,-1,0,1
57,8,0,618,5,-1,0,1
53,2,3,1786,5,-1,0,1
29,2,3,607,5,-1,0,1
34,5,2,586,5,-1,0,1
32,5,2,459,5,-1,0,1
55,8,1,298,5,-1,0,1
50,1,1,134,5,-1,0,0
43,1,1,34,5,-1,0,1
44,5,2,1378,5,-1,0,1
27,1,3,417,5,-1,0,1
35,1,2,25,5,-1,0,1
45,5,2,22,5,-1,0,1
35,1,1,398,5,-1,0,1
49,1,1,1164,5,-1,0,1
34,2,2,487,5,-1,0,1
46,4,2,1069,5,-1,0,1
43,1,1,-192,5,-1,1,1
42,6,1,0,5,-1,0,1
55,1,1,332,5,-1,0,1
37,1,2,121,5,-1,0,1
31,1,1,68,5,-1,0,1
57,1,1,-176,5,-1,0,1
33,1,2,527,5,-1,0,1
43,5,0,193,5,-1,0,1
60,1,1,7601,5,-1,0,1
51,2,3,751,5,-1,0,0
38,1,0,495,5,-1,0,1
37,3,2,670,5,-1,0,1
41,1,2,363,5,-1,0,1
42,1,2,376,5,-1,0,1
41,2,3,292,5,-1,0,1
33,3,0,0,5,-1,0,0
32,4,2,184,5,-1,0,1
30,5,2,80,5,-1,0,1
43,3,2,1824,5,-1,0,1
30,1,2,2850,5,-1,0,0
37,1,2,48,5,-1,0,1
34,2,3,76,5,-1,0,0
32,9,3,336,5,-1,0,1
42,3,2,0,5,-1,0,0
35,3,2,433,5,-1,0,1
34,1,2,103,5,-1,0,1
50,1,1,1164,5,-1,0,1
34,1,2,129,5,-1,0,1
38,5,2,5873,5,-1,0,0
28,1,2,0,5,-1,0,1
55,1,1,82,5,-1,0,1
38,1,1,362,5,-1,0,1
31,1,2,186,5,-1,0,1
57,4,2,1216,5,-1,0,1
50,2,3,704,5,-1,0,1
47,1,1,205,5,-1,0,1
39,1,1,830,5,-1,0,1
34,5,2,-315,5,-1,0,1
41,3,2,64,5,-1,0,1
59,8,3,-820,5,-1,0,0
35,7,3,538,5,-1,0,1
31,3,3,948,5,-1,0,1
55,2,3,1288,5,-1,0,1
36,1,0,70,5,-1,0,1
41,2,3,393,5,-1,0,1
44,3,2,365,5,-1,0,1
40,1,2,879,5,-1,0,1
32,1,2,491,5,-1,0,1
38,2,3,0,5,-1,0,1
27,11,2,0,5,-1,0,0
33,9,2,229,5,-1,0,1
37,5,2,22,5,-1,0,1
40,2,3,570,5,-1,0,1
33,1,2,56,5,-1,0,1
40,4,2,118,5,-1,0,1
27,1,2,106,5,-1,0,1
42,2,3,1768,5,-1,0,1
41,1,2,213,5,-1,0,1
37,9,2,381,5,-1,1,1
38,9,1,1147,5,-1,0,1
44,1,2,373,5,-1,0,1
31,1,1,50,5,-1,0,1
34,1,2,67,5,-1,0,1
46,1,1,0,5,-1,0,1
33,4,2,61,5,-1,0,1
36,1,2,504,5,-1,0,1
32,9,2,177,5,-1,0,1
27,3,2,584,5,-1,0,1
31,5,1,-732,5,-1,0,1
41,2,3,572,5,-1,0,1
35,1,1,105,5,-1,0,1
50,3,3,0,5,-1,0,1
33,3,2,832,5,-1,0,1
48,1,1,2642,5,-1,0,1
36,3,2,195,5,-1,0,1
29,10,2,718,5,-1,0,1
34,2,3,336,5,-1,0,1
39,1,1,332,5,-1,0,1
32,2,3,1,5,-1,0,1
59,6,1,-138,5,-1,0,1
50,1,1,749,5,-1,0,0
37,4,2,14,5,-1,0,1
33,9,2,177,5,-1,0,0
52,1,2,557,5,-1,0,0
43,1,1,126,5,-1,0,1
53,1,2,359,5,-1,0,0
37,1,1,496,5,-1,0,1
50,5,2,72,5,-1,0,0
53,1,2,175,5,-1,0,1
47,1,1,430,5,-1,0,0
48,3,3,574,5,-1,0,1
35,3,2,69,5,-1,0,1
42,7,2,106,5,-1,0,1
43,2,3,0,5,-1,0,1
40,5,2,23,5,-1,0,1
36,5,2,42,5,-1,0,1
39,2,3,429,5,-1,0,1
32,1,1,88,5,-1,0,1
44,2,3,3932,5,-1,0,1
43,3,2,177,5,-1,0,1
53,7,2,468,5,-1,0,1
41,5,2,639,5,-1,0,1
53,2,3,2124,5,-1,0,1
31,9,1,309,5,-1,0,1
51,1,1,202,5,-1,0,1
32,1,2,20,5,-1,0,1
52,1,2,-17,5,-1,0,1
41,2,1,-417,5,-1,0,1
30,2,3,528,5,-1,0,1
32,2,3,394,5,-1,0,1
31,1,1,856,5,-1,0,1
38,1,2,468,5,-1,0,1
44,1,2,138,5,-1,0,1
36,1,2,406,5,-1,0,1
34,4,3,221,5,-1,0,1
40,4,2,523,5,-1,0,1
41,1,1,-52,5,-1,0,1
56,3,2,397,5,-1,0,1
39,1,1,-432,5,-1,0,1
34,1,1,298,5,-1,0,1
41,1,2,1080,5,-1,0,1
39,2,3,-85,5,-1,0,1
33,4,2,4012,5,-1,0,0
52,2,2,123,5,-1,0,0
26,2,3,498,5,-1,0,1
54,9,2,23,5,-1,0,1
30,3,0,-315,5,-1,0,1
35,2,3,89,5,-1,0,0
47,3,2,699,5,-1,0,1
53,1,2,145,5,-1,0,1
29,1,2,-138,5,-1,0,1
36,3,3,491,5,-1,0,1
35,2,3,820,5,-1,0,1
43,1,2,1376,5,-1,0,1
38,1,1,0,5,-1,0,1
39,1,2,507,5,-1,0,1
58,2,2,771,5,-1,0,0
33,5,2,310,5,-1,0,1
60,1,1,136,5,-1,0,1
45,4,2,310,5,-1,0,1
39,1,1,813,5,-1,0,1
35,2,3,14,5,-1,0,1
41,1,1,-97,5,-1,0,1
40,5,1,332,5,-1,0,1
33,5,2,5034,5,-1,0,1
32,4,2,281,5,-1,0,1
44,2,2,576,5,-1,0,1
34,2,3,1891,5,-1,0,1
29,5,2,473,5,-1,0,1
49,1,1,216,5,-1,0,1
31,1,2,-13,5,-1,0,1
47,4,2,162,5,-1,0,1
34,1,1,365,5,-1,0,1
32,2,3,264,5,-1,0,1
32,4,3,490,5,-1,0,1
56,3,1,230,5,-1,0,1
28,3,2,-9,5,-1,0,1
35,3,2,317,5,-1,0,1
