job,education,default,balance,loan,month,ifCreatedAccount
8,3,0,188,0,5,0
4,2,0,207,0,5,0
1,1,0,1466,0,5,0
9,2,0,350,0,5,0
4,2,0,159,0,5,0
8,3,0,157,1,5,0
3,2,0,0,0,5,0
4,1,0,91,0,5,0
9,1,0,849,0,5,0
2,3,0,436,0,5,0
1,2,0,-1,0,5,0
1,3,0,297,0,5,0
1,2,0,313,1,5,0
1,1,0,310,0,5,0
4,2,0,475,0,5,0
1,1,0,61,0,5,0
5,2,0,1377,0,5,0
3,2,0,56,0,5,0
4,0,0,0,0,5,0
3,2,0,73,0,5,0
1,1,0,660,0,5,0
5,1,0,-79,0,5,0
1,2,0,558,0,5,0
5,2,0,342,0,5,0
1,0,0,-4,0,5,0
1,0,0,225,0,5,0
1,1,0,267,0,5,0
5,1,0,46,0,5,0
1,1,0,624,0,5,0
3,2,0,1107,1,5,0
4,2,0,573,0,5,0
2,3,0,406,0,5,0
5,2,0,220,0,5,0
1,2,0,2308,0,5,0
1,1,0,139,0,5,0
4,2,0,367,0,5,0
8,1,0,278,0,5,0
1,1,0,229,0,5,0
8,3,0,1722,0,5,0
3,2,0,-500,0,5,0
4,2,0,308,0,5,0
3,3,0,1026,1,5,0
1,1,0,548,0,5,0
1,2,0,356,1,5,0
3,1,0,164,0,5,0
2,3,0,211,0,5,0
1,1,0,19,0,5,0
1,2,0,108,1,5,0
2,3,0,308,0,5,0
5,2,0,7,1,5,0
3,3,0,16,1,5,0
1,1,0,867,0,5,0
1,2,0,277,0,5,0
1,1,0,196,0,5,0
1,1,0,365,1,5,0
1,2,0,1310,0,5,0
3,2,0,186,0,5,0
5,1,0,148,0,5,0
1,1,0,862,1,5,0
4,2,0,359,0,5,0
1,1,0,190,0,5,0
1,2,0,4,1,5,0
4,2,0,0,0,5,0
1,2,0,42,0,5,0
2,3,0,2605,0,5,0
3,3,0,60,1,5,0
2,1,0,98,0,5,0
3,2,0,-181,0,5,0
3,2,0,118,0,5,0
1,2,0,-15,0,5,0
11,2,0,671,0,5,0
1,2,0,1557,0,5,0
1,1,0,-20,0,5,0
1,1,0,323,0,5,0
1,1,0,-171,0,5,0
1,2,0,438,0,5,0
1,2,0,316,0,5,0
5,2,0,174,0,5,0
1,2,0,442,0,5,0
3,2,0,786,0,5,0
3,3,0,-317,0,5,0
1,2,0,667,0,5,0
5,2,0,-158,0,5,0
2,3,0,72,0,5,0
8,1,0,58,0,5,0
5,2,0,396,1,5,0
1,1,0,10,0,5,0
2,0,0,2887,0,5,0
2,2,0,0,0,5,0
4,2,0,89,0,5,0
12,1,0,50,0,5,0
1,2,0,29,0,5,0
1,1,0,420,0,5,0
5,1,0,114,0,5,0
10,2,0,365,0,5,0
1,2,0,0,0,5,0
2,1,0,-24,0,5,0
3,3,0,743,0,5,0
7,1,0,0,0,5,0
3,2,0,99,0,5,0
1,2,0,22,1,5,0
1,1,0,251,0,5,0
1,2,0,615,0,5,0
4,1,0,136,0,5,0
1,0,0,2167,0,5,0
1,2,0,309,0,5,1
3,2,0,221,0,5,0
1,1,0,321,0,5,0
1,3,0,-33,0,5,0
2,3,0,76,0,5,0
2,3,0,42,0,5,0
1,2,0,76,0,5,0
4,2,0,1293,0,5,0
8,1,0,526,0,5,0
10,0,0,873,0,5,0
4,1,0,40,0,5,0
1,1,0,117,0,5,0
5,2,0,671,0,5,0
1,1,0,145,0,5,0
1,1,0,1807,0,5,0
1,2,0,-212,1,5,0
3,0,0,133,0,5,0
5,2,0,566,0,5,0
4,3,0,1924,0,5,0
3,1,0,145,0,5,0
1,1,0,487,0,5,0
1,1,0,-57,0,5,0
5,2,0,81,0,5,0
4,2,0,-227,0,5,0
3,2,0,2710,1,5,0
5,2,0,98,0,5,0
1,2,0,1230,1,5,0
1,2,0,78,1,5,0
6,1,0,137,1,5,0
1,1,1,354,0,5,0
1,1,0,149,0,5,0
1,2,0,126,0,5,0
3,0,0,0,0,5,0
6,2,0,8266,0,5,0
1,0,0,51,0,5,0
1,1,0,258,0,5,0
3,1,0,117,0,5,0
2,3,0,199,1,5,1
5,1,0,219,0,5,0
3,2,0,1571,0,5,0
1,1,0,223,0,5,0
1,1,0,-79,0,5,0
5,1,0,321,0,5,0
4,2,0,2527,0,5,0
4,2,0,5,0,5,0
1,1,0,20,0,5,0
1,2,0,1045,1,5,0
1,2,0,1,0,5,0
2,3,0,3,0,5,0
1,1,0,-55,0,5,0
3,2,0,141,0,5,0
1,2,0,374,0,5,0
2,1,0,93,0,5,0
1,3,0,460,0,5,1
5,2,0,78,0,5,0
8,2,0,135,0,5,0
3,2,0,367,1,5,0
5,2,0,248,0,5,0
5,2,0,630,0,5,0
4,2,0,-30,0,5,0
3,2,0,157,0,5,0
4,2,0,268,0,5,0
1,2,0,164,0,5,0
3,2,0,-97,0,5,0
4,2,0,53,0,5,0
2,3,0,788,0,5,0
3,2,0,1904,1,5,0
4,2,0,260,0,5,0
9,1,0,447,0,5,0
3,2,0,720,0,5,0
1,3,0,2827,0,5,0
6,0,0,0,0,5,0
4,2,0,1117,0,5,0
1,2,0,597,0,5,0
1,1,0,362,0,5,0
7,3,0,120,0,5,0
4,2,0,89,1,5,0
5,2,0,442,0,5,0
2,3,0,111,0,5,0
3,2,0,247,0,5,0
4,2,0,1,0,5,0
2,1,0,6,0,5,0
1,2,1,-947,0,5,0
1,1,0,191,0,5,0
1,2,0,-147,0,5,0
3,3,0,703,0,5,1
1,1,0,70,0,5,1
3,2,0,83,0,5,0
1,2,0,125,0,5,0
1,1,0,190,1,5,0
1,2,0,46,0,5,0
2,3,0,1348,0,5,0
3,2,0,420,0,5,0
5,2,0,96,0,5,0
1,1,0,271,0,5,0
4,2,0,1320,1,5,0
1,1,0,54,0,5,0
8,1,0,198,0,5,0
7,1,0,1094,0,5,0
2,3,0,141,1,5,0
6,1,0,207,0,5,0
1,2,0,-206,0,5,0
2,3,0,177,0,5,0
1,1,0,176,0,5,0
8,3,0,-413,0,5,0
1,1,0,-81,0,5,0
2,3,0,3837,0,5,1
2,3,0,870,1,5,0
4,2,0,206,0,5,0
3,2,0,316,0,5,0
2,1,1,57,1,5,0
10,1,0,1,0,5,0
1,2,1,-7,0,5,0
1,1,0,611,0,5,1
8,2,0,157,0,5,0
9,2,0,233,0,5,0
4,2,0,419,1,5,0
1,2,0,134,0,5,0
3,2,0,2087,0,5,0
3,3,0,103,0,5,0
10,2,0,281,0,5,0
2,3,0,133,0,5,0
1,1,0,1865,0,5,0
1,3,0,325,0,5,0
1,1,0,-18,0,5,0
1,1,0,49,0,5,0
2,3,0,7444,1,5,0
2,3,0,59,1,5,0
1,1,0,45,0,5,0
4,2,0,387,0,5,0
1,2,0,5,1,5,0
1,0,0,71,0,5,0
4,2,0,96,0,5,0
5,3,0,72,0,5,0
4,2,0,1715,0,5,0
4,1,0,181,0,5,0
1,2,1,20,0,5,0
2,2,0,65,0,5,0
11,2,0,81,0,5,0
6,2,0,226,1,5,0
4,2,0,1128,0,5,0
9,2,0,582,0,5,0
3,2,0,5611,0,5,0
3,2,0,177,0,5,0
4,2,0,181,0,5,0
3,2,0,0,0,5,0
1,1,0,734,0,5,0
7,3,0,322,0,5,0
1,2,0,134,0,5,0
8,3,0,10350,0,5,0
3,0,0,84,0,5,0
5,2,0,620,0,5,0
3,0,0,254,0,5,0
1,1,0,0,0,5,0
1,2,0,5903,0,5,0
1,1,0,134,1,5,0
5,2,0,1381,0,5,0
2,2,0,104,0,5,0
1,1,0,318,0,5,0
3,2,0,2151,0,5,0
5,2,0,-8,0,5,1
1,1,0,185,0,5,0
2,3,0,1773,0,5,0
1,1,0,40,0,5,0
6,3,0,44,0,5,0
1,2,0,0,0,5,0
2,3,0,0,0,5,0
4,2,0,3058,0,5,0
5,2,0,130,0,5,0
5,2,0,507,0,5,0
7,3,0,844,0,5,0
4,1,0,458,0,5,0
1,1,1,-744,0,5,0
6,1,0,-2,0,5,0
3,3,0,129,0,5,0
5,2,0,411,0,5,0
2,3,0,643,0,5,0
3,0,0,391,0,5,0
1,2,0,80,1,5,0
3,2,0,10,0,5,0
4,2,0,114,1,5,0
1,2,0,1,0,5,0
2,3,0,1341,0,5,0
1,1,0,4,0,5,0
1,2,0,2770,0,5,0
2,3,0,5956,0,5,0
4,2,0,55,0,5,1
7,2,0,131,0,5,0
2,3,0,1942,0,5,0
8,0,0,298,0,5,0
3,2,0,291,0,5,0
1,1,0,85,0,5,0
2,3,0,797,0,5,0
1,2,0,152,0,5,0
1,1,0,481,0,5,0
2,3,0,66,0,5,0
1,2,0,4586,0,5,0
3,3,0,1798,0,5,0
2,3,0,220,0,5,0
1,2,0,715,0,5,0
5,2,0,442,0,5,0
11,2,0,85,0,5,0
3,2,0,319,0,5,0
1,2,0,-29,0,5,0
4,2,0,303,0,5,0
12,1,0,2398,0,5,0
8,2,0,31,0,5,0
3,2,0,1832,0,5,0
5,2,0,2019,0,5,0
1,1,0,3,0,5,0
5,2,0,397,0,5,0
3,3,0,1161,0,5,0
3,3,0,777,0,5,0
2,3,0,47,0,5,0
3,1,0,-58,0,5,0
9,3,0,1513,0,5,0
2,3,0,121,0,5,0
2,3,0,904,0,5,0
3,2,0,697,0,5,0
5,2,0,841,0,5,0
10,2,0,7317,0,5,0
1,2,0,-95,0,5,0
2,3,0,751,0,5,0
1,1,0,250,0,5,0
3,2,0,365,0,5,0
2,3,0,1315,0,5,0
3,2,0,65,0,5,0
2,3,0,1852,0,5,0
4,2,0,-84,0,5,0
1,2,0,36,0,5,0
1,0,0,125,0,5,0
1,2,0,0,0,5,0
1,2,0,105,0,5,0
5,2,0,432,0,5,0
1,1,0,555,0,5,0
8,1,0,-24,0,5,0
2,3,0,2261,0,5,0
5,2,0,804,1,5,0
1,2,1,-617,0,5,0
3,2,0,-1,0,5,0
5,2,0,237,0,5,0
4,2,0,514,0,5,0
1,2,0,1988,0,5,0
3,3,0,491,0,5,0
3,3,0,675,0,5,0
1,2,0,177,0,5,0
4,2,0,340,0,5,0
3,1,0,230,0,5,0
2,3,1,0,0,5,0
3,3,0,2331,0,5,0
1,2,0,0,0,5,0
11,2,0,217,0,5,0
1,1,0,186,0,5,0
4,2,0,168,1,5,1
5,2,0,145,0,5,0
4,2,0,140,0,5,0
5,2,0,-22,0,5,0
3,2,0,389,0,5,0
4,2,0,323,1,5,0
5,2,0,6,0,5,0
3,2,0,225,1,5,0
5,2,0,142,0,5,0
1,1,0,5,0,5,0
1,1,0,174,1,5,0
1,1,0,-768,0,5,0
1,2,0,30,0,5,0
1,1,0,968,1,5,0
1,2,0,47,1,5,0
8,2,0,0,1,5,0
5,1,0,91,0,5,0
1,1,0,-77,0,5,0
1,0,0,486,0,5,0
1,2,0,341,0,5,0
5,2,0,50,0,5,0
5,2,0,205,0,5,0
4,2,0,762,0,5,0
3,3,0,31,0,5,0
9,1,1,-581,0,5,0
5,2,0,-45,0,5,0
1,1,0,0,0,5,0
7,3,0,120,1,5,0
1,2,0,335,0,5,0
5,2,0,-232,0,5,0
4,2,0,785,0,5,1
5,2,0,28,0,5,0
2,3,0,2067,0,5,1
1,1,0,448,0,5,0
11,3,0,37,0,5,0
3,3,0,301,0,5,0
1,1,0,668,0,5,0
4,2,0,115,1,5,0
4,2,0,275,0,5,0
6,1,0,414,0,5,0
2,3,0,3,0,5,0
4,2,0,496,0,5,0
2,3,0,150,0,5,0
2,3,0,163,0,5,0
4,2,0,1322,0,5,0
10,1,0,1713,0,5,0
4,1,0,242,0,5,0
2,3,0,-29,0,5,0
6,3,0,381,0,5,0
1,2,0,82,0,5,0
2,3,0,21,0,5,0
5,2,0,1801,0,5,0
1,1,0,640,1,5,0
1,1,0,113,0,5,0
1,2,0,1042,0,5,0
5,2,0,240,0,5,0
5,2,0,-244,0,5,0
1,1,0,70,1,5,0
1,2,0,-339,0,5,0
2,3,0,59,0,5,0
2,1,0,1222,0,5,0
11,0,0,-41,0,5,0
1,2,0,0,0,5,0
2,3,0,6,0,5,0
1,1,0,4,0,5,0
5,2,0,20,1,5,0
4,3,0,846,0,5,0
1,2,0,338,0,5,0
3,0,0,90,1,5,0
1,1,0,406,0,5,0
5,2,0,2,0,5,0
5,2,0,2211,0,5,0
1,1,0,87,0,5,0
3,3,0,178,0,5,0
3,0,0,185,1,5,0
1,2,0,-210,0,5,0
2,3,0,388,0,5,1
1,2,0,1,0,5,0
2,2,1,879,0,5,0
1,2,0,214,0,5,0
3,0,0,698,0,5,0
2,3,0,1601,0,5,0
1,2,0,717,0,5,0
1,1,0,255,0,5,0
2,3,0,375,0,5,0
1,1,0,587,0,5,0
2,3,0,644,1,5,0
3,0,0,0,0,5,0
2,3,0,-275,0,5,0
1,2,0,116,0,5,0
8,3,0,37,1,5,0
1,1,0,753,0,5,0
1,1,0,162,0,5,0
4,2,0,984,0,5,0
1,2,0,199,0,5,0
5,2,0,241,0,5,0
1,2,0,648,1,5,0
1,2,0,907,1,5,0
9,2,0,6322,0,5,0
1,2,0,125,1,5,0
7,1,0,90,0,5,0
3,2,0,54,1,5,0
1,2,0,-132,0,5,0
4,2,0,267,0,5,0
1,1,0,289,0,5,0
7,2,0,613,0,5,0
8,0,0,618,0,5,0
2,3,0,1786,0,5,0
2,3,0,607,1,5,0
5,2,0,586,1,5,0
5,2,0,459,0,5,0
8,1,0,298,0,5,0
1,1,0,134,0,5,0
1,1,0,34,0,5,0
5,2,0,1378,0,5,0
1,3,0,417,1,5,0
1,2,0,25,0,5,0
5,2,0,22,0,5,0
1,1,0,398,0,5,0
1,1,0,1164,0,5,0
2,2,0,487,0,5,0
4,2,0,1069,0,5,0
1,1,0,-192,0,5,1
6,1,0,0,0,5,0
1,1,0,332,0,5,0
1,2,0,121,0,5,0
1,1,0,68,0,5,0
1,1,0,-176,0,5,0
1,2,0,527,1,5,0
5,0,0,193,0,5,0
1,1,0,7601,0,5,0
2,3,0,751,0,5,0
1,0,0,495,0,5,0
3,2,0,670,0,5,0
1,2,0,363,0,5,0
1,2,0,376,0,5,0
2,3,0,292,0,5,0
3,0,0,0,0,5,0
4,2,0,184,0,5,0
5,2,0,80,0,5,0
3,2,0,1824,0,5,0
1,2,0,2850,0,5,0
1,2,0,48,0,5,0
2,3,0,76,0,5,0
9,3,0,336,0,5,0
3,2,0,0,1,5,0
3,2,0,433,0,5,0
1,2,0,103,1,5,0
1,1,0,1164,0,5,0
1,2,0,129,0,5,0
5,2,0,5873,0,5,0
1,2,0,0,0,5,0
1,1,0,82,0,5,0
1,1,0,362,0,5,0
1,2,0,186,0,5,0
4,2,0,1216,0,5,0
2,3,0,704,0,5,0
1,1,0,205,0,5,0
1,1,0,830,0,5,0
5,2,0,-315,0,5,0
3,2,0,64,1,5,0
8,3,0,-820,0,5,0
7,3,0,538,1,5,0
3,3,0,948,0,5,0
2,3,0,1288,0,5,0
1,0,0,70,0,5,0
2,3,0,393,0,5,0
3,2,0,365,0,5,0
1,2,0,879,1,5,0
1,2,0,491,0,5,0
2,3,0,0,0,5,0
11,2,0,0,0,5,0
9,2,0,229,0,5,0
5,2,0,22,1,5,0
2,3,0,570,0,5,0
1,2,0,56,0,5,0
4,2,0,118,0,5,0
1,2,0,106,0,5,0
2,3,0,1768,0,5,0
1,2,0,213,0,5,0
9,2,0,381,0,5,1
9,1,0,1147,1,5,0
1,2,0,373,0,5,0
1,1,0,50,0,5,0
1,2,0,67,1,5,0
1,1,0,0,1,5,0
4,2,0,61,1,5,0
1,2,0,504,0,5,0
9,2,0,177,0,5,0
3,2,0,584,0,5,0
5,1,0,-732,0,5,0
2,3,0,572,0,5,0
1,1,0,105,0,5,0
3,3,0,0,0,5,0
3,2,0,832,1,5,0
1,1,0,2642,0,5,0
3,2,0,195,0,5,0
10,2,0,718,0,5,0
2,3,0,336,1,5,0
1,1,0,332,0,5,0
2,3,0,1,0,5,0
6,1,0,-138,1,5,0
1,1,0,749,0,5,0
4,2,0,14,0,5,0
9,2,0,177,0,5,0
1,2,0,557,0,5,0
1,1,0,126,0,5,0
1,2,0,359,1,5,0
1,1,0,496,0,5,0
5,2,0,72,0,5,0
1,2,0,175,0,5,0
1,1,0,430,0,5,0
3,3,0,574,0,5,0
3,2,0,69,0,5,0
7,2,0,106,0,5,0
2,3,0,0,0,5,0
5,2,0,23,0,5,0
5,2,0,42,0,5,0
2,3,0,429,0,5,0
1,1,0,88,0,5,0
2,3,0,3932,0,5,0
3,2,0,177,0,5,0
7,2,0,468,0,5,0
5,2,0,639,0,5,0
2,3,0,2124,0,5,0
9,1,0,309,0,5,0
1,1,0,202,0,5,0
1,2,0,20,1,5,0
1,2,0,-17,0,5,0
2,1,0,-417,0,5,0
2,3,0,528,0,5,0
2,3,0,394,0,5,0
1,1,0,856,0,5,0
1,2,0,468,0,5,0
1,2,0,138,0,5,0
1,2,0,406,0,5,0
4,3,0,221,0,5,0
4,2,0,523,1,5,0
1,1,0,-52,0,5,0
3,2,0,397,0,5,0
1,1,0,-432,0,5,0
1,1,0,298,0,5,0
1,2,0,1080,1,5,0
2,3,0,-85,0,5,0
4,2,0,4012,1,5,0
2,2,0,123,0,5,0
2,3,0,498,0,5,0
9,2,0,23,0,5,0
3,0,1,-315,0,5,0
2,3,1,89,1,5,0
3,2,0,699,0,5,0
1,2,0,145,0,5,0
1,2,0,-138,1,5,0
3,3,0,491,0,5,0
2,3,0,820,0,5,0
1,2,0,1376,0,5,0
1,1,0,0,0,5,0
1,2,0,507,0,5,0
2,2,0,771,0,5,0
5,2,0,310,0,5,0
1,1,0,136,0,5,0
4,2,0,310,0,5,0
1,1,0,813,0,5,0
2,3,0,14,1,5,0
1,1,0,-97,0,5,0
5,1,0,332,0,5,0
5,2,0,5034,0,5,0
4,2,0,281,0,5,0
2,2,0,576,0,5,0
2,3,0,1891,0,5,0
5,2,0,473,1,5,0
1,1,0,216,0,5,0
1,2,0,-13,0,5,0
4,2,0,162,0,5,0
1,1,0,365,0,5,0
2,3,0,264,0,5,0
4,3,0,490,0,5,0
3,1,0,230,0,5,0
3,2,0,-9,1,5,0
3,2,0,317,0,5,0
7,3,0,458,1,5,0
3,2,0,19,0,5,0
1,2,0,536,0,5,0
2,2,0,117,0,5,0
1,1,0,368,0,5,0
1,2,0,-98,0,5,0
5,2,0,627,0,5,0
4,2,0,180,0,5,0
3,2,0,26,0,5,0
1,1,0,2171,0,5,0
8,2,0,-118,0,5,0
3,2,0,1059,0,5,0
1,1,0,186,0,5,0
5,2,0,1306,0,5,0
1,1,0,3007,0,5,0
4,2,0,-88,0,5,0
1,1,0,265,1,5,0
1,1,0,21,0,5,0
4,0,0,230,0,5,0
4,2,0,252,0,5,0
4,3,0,422,0,5,0
1,2,0,85,0,5,0
2,3,0,4286,0,5,0
1,2,0,0,0,5,0
1,1,0,60,0,5,0
1,2,0,687,0,5,0
1,2,0,40,0,5,1
3,3,0,22,0,5,1
3,2,0,-333,1,5,0
3,2,0,483,0,5,0
1,2,0,503,1,5,0
1,2,0,1245,0,5,0
1,2,0,117,0,5,0
3,3,1,33,1,5,0
3,2,0,-320,0,5,0
1,1,0,49,0,5,0
2,3,0,0,0,5,0
1,2,0,100,0,5,0
10,1,0,344,0,5,0
1,2,0,-286,0,5,0
1,2,0,57,0,5,0
9,2,0,370,0,5,0
5,2,0,470,0,5,0
10,2,0,0,0,5,0
1,1,0,767,0,5,0
4,0,1,1,0,5,0
3,2,0,0,0,5,0
9,2,0,121,0,5,0
1,2,0,190,0,5,0
1,1,0,120,0,5,0
5,2,0,2068,1,5,0
3,2,0,332,0,5,1
2,3,0,-322,0,5,0
1,1,0,274,0,5,0
1,2,0,3,0,5,1
1,2,0,6,0,5,0
3,3,0,288,0,5,0
5,1,0,146,0,5,0
1,2,0,286,0,5,0
3,2,0,114,1,5,0
3,3,0,190,1,5,0
1,2,0,111,0,5,0
2,3,0,246,0,5,0
10,2,0,108,0,5,0
3,1,0,187,0,5,0
1,2,0,457,0,5,0
4,2,0,131,1,5,0
2,3,0,1825,0,5,0
4,2,0,307,0,5,1
1,2,1,-198,0,5,0
1,2,0,739,0,5,0
1,2,0,759,0,5,1
5,2,0,777,0,5,0
1,1,0,378,0,5,0
1,1,0,337,0,5,0
1,1,0,-78,0,5,0
4,2,0,355,0,5,0
2,3,0,133,0,5,0
3,2,0,32,0,5,0
5,2,0,55,1,5,0
2,3,0,417,0,5,0
1,2,0,153,0,5,0
6,3,0,794,0,5,0
5,2,0,187,0,5,0
5,2,0,335,0,5,0
1,2,0,1407,0,5,0
1,2,0,-116,1,5,0
7,3,0,1842,0,5,0
1,1,0,329,0,5,0
1,2,0,428,0,5,0
2,2,0,181,0,5,0
8,2,0,2139,0,5,0
5,2,0,253,1,5,0
9,3,0,133,0,5,0
6,2,0,785,0,5,0
1,1,0,-45,1,5,0
2,3,0,223,0,5,0
4,2,0,2831,0,5,0
11,2,0,2412,0,5,0
1,1,0,11,0,5,0
5,2,0,211,0,5,0
4,2,0,34,0,5,0
4,2,0,222,0,5,0
2,3,0,3285,0,5,0
1,1,0,-67,0,5,0
3,3,0,670,0,5,0
4,2,0,0,0,5,0
1,1,0,96,0,5,0
1,2,0,-3,0,5,0
7,2,0,123,0,5,0
2,3,0,443,0,5,0
1,1,0,406,0,5,0
4,2,0,535,0,5,0
5,2,0,302,0,5,0
1,1,1,-43,0,5,0
5,2,0,-346,0,5,0
1,2,0,-271,0,5,0
3,2,0,55,0,5,0
3,3,0,375,0,5,0
1,2,0,-2,0,5,0
1,1,0,-680,0,5,0
4,2,0,0,0,5,0
1,2,0,217,0,5,0
1,2,0,160,0,5,0
2,3,0,118,0,5,0
4,2,0,-1,0,5,0
2,2,0,453,0,5,0
1,2,0,169,0,5,0
4,2,0,787,0,5,0
7,2,0,78,0,5,0
3,3,0,2269,0,5,0
9,1,0,213,0,5,0
3,2,0,164,0,5,0
1,2,0,934,0,5,0
5,2,0,4,1,5,0
9,2,0,354,0,5,0
3,2,0,23,0,5,0
11,2,0,318,0,5,0
3,2,1,-305,1,5,0
4,2,0,616,0,5,0
1,1,0,2590,0,5,0
3,2,0,1868,0,5,0
1,2,0,-578,0,5,0
4,2,0,-227,1,5,0
3,2,0,1981,0,5,0
2,0,0,404,0,5,0
1,2,0,65,0,5,0
1,2,1,-1,0,5,1
5,2,0,-68,0,5,0
1,0,0,0,0,5,0
5,2,0,229,0,5,0
5,2,0,1656,0,5,0
10,1,0,1342,1,5,0
9,2,0,331,0,5,0
5,2,0,238,1,5,0
4,1,0,202,0,5,0
2,3,0,318,0,5,0
3,2,1,-1124,1,5,0
4,2,0,662,0,5,0
1,2,0,1790,1,5,0
1,1,0,198,0,5,0
2,3,0,726,0,5,0
2,3,0,183,0,5,0
1,2,0,149,0,5,0
1,1,0,-91,0,5,0
1,2,0,-9,0,5,0
1,1,0,134,0,5,0
2,3,0,0,0,5,0
8,3,0,6259,0,5,0
4,2,0,27,1,5,0
1,1,0,383,0,5,0
2,3,0,1108,1,5,0
1,1,0,117,0,5,0
1,1,0,108,0,5,0
1,1,0,479,0,5,0
3,1,0,65,0,5,1
5,2,0,234,0,5,0
4,2,0,-53,0,5,0
9,2,0,-131,1,5,0
5,2,0,-39,1,5,0
1,1,0,139,0,5,0
5,2,0,262,0,5,0
1,2,0,160,0,5,0
5,2,0,186,1,5,0
6,1,0,-79,0,5,0
4,2,0,1113,0,5,0
1,2,0,82,0,5,1
2,3,0,321,0,5,0
2,3,0,1326,0,5,0
3,3,0,2257,0,5,0
1,1,0,1373,0,5,0
5,2,0,304,1,5,0
11,3,0,659,0,5,0
8,2,0,491,0,5,0
2,0,1,101,0,5,0
1,2,0,33,0,5,0
2,3,0,291,0,5,0
5,3,0,218,0,5,0
1,1,0,102,0,5,0
1,2,0,88,0,5,0
1,1,0,94,0,5,0
2,2,0,-665,1,5,0
1,2,1,-331,1,5,0
1,2,0,550,0,5,0
11,2,0,151,0,5,0
7,3,0,5406,0,5,0
1,2,0,269,0,5,0
2,0,0,2457,0,5,0
1,2,0,45,0,5,0
1,2,0,610,0,5,0
2,2,0,-133,0,5,0
2,2,0,66,0,5,0
1,2,0,10,0,5,1
1,3,0,350,0,5,0
5,3,0,546,1,5,0
3,2,0,360,0,5,0
11,2,0,6,0,5,0
1,2,0,0,0,5,0
1,2,0,22,1,5,0
3,2,0,57,0,5,0
2,1,0,1349,0,5,0
4,2,0,708,0,5,0
1,2,0,1329,1,5,0
9,1,0,7459,0,5,0
6,1,0,47,0,5,0
5,0,0,-516,0,5,0
5,2,0,0,0,5,0
3,3,0,433,0,5,0
3,2,1,9,0,5,0
2,3,0,-6,0,5,0
1,2,0,-197,0,5,1
1,2,0,184,0,5,0
1,1,0,336,0,5,0
1,1,0,36,0,5,0
3,2,0,277,0,5,0
1,1,0,452,0,5,0
1,2,0,-135,0,5,0
1,2,0,7,1,5,0
4,2,0,442,1,5,0
1,2,0,590,0,5,0
3,3,0,447,0,5,0
1,2,0,49,0,5,0
3,2,0,1118,1,5,0
1,1,0,390,0,5,1
3,2,0,-125,0,5,0
1,1,0,-97,1,5,0
1,2,0,18,0,5,0
1,2,0,131,0,5,0
3,2,0,527,0,5,0
5,2,0,1129,0,5,0
2,3,0,266,0,5,0
1,2,0,687,0,5,0
1,1,0,1726,1,5,0
1,2,0,-388,0,5,0
1,1,0,92,0,5,0
1,1,0,-11,0,5,0
2,3,0,1510,0,5,0
1,2,0,171,0,5,0
1,1,0,420,0,5,0
3,2,0,513,0,5,0
5,1,0,137,0,5,0
5,1,0,21,0,5,0
4,2,0,-312,0,5,0
1,2,0,-208,1,5,0
1,2,0,2,0,5,0
4,2,0,1033,0,5,0
9,2,0,855,0,5,0
1,1,0,781,0,5,0
3,3,0,542,0,5,0
1,2,0,-175,0,5,0
8,3,0,79,1,5,0
2,2,0,3,0,5,0
1,2,0,4471,0,5,0
3,2,0,2313,0,5,0
5,2,0,-139,0,5,0
3,2,0,300,0,5,0
7,3,1,-3313,1,5,0
1,1,0,352,0,5,0
5,2,0,105,1,5,0
10,1,0,164,0,5,0
2,3,0,-202,0,5,0
3,3,0,-256,0,5,0
8,2,0,1261,0,5,0
7,3,0,-503,0,5,0
1,2,0,790,0,5,0
2,2,0,0,0,5,0
8,3,0,638,0,5,0
3,2,0,47,0,5,0
8,0,0,242,0,5,0
4,2,0,469,0,5,0
1,1,0,271,1,5,0
1,2,0,948,0,5,0
4,2,0,-356,1,5,0
3,2,0,336,0,5,0
4,2,0,61,0,5,0
1,1,0,359,0,5,0
1,1,0,105,0,5,0
2,2,0,6809,0,5,0
5,2,0,59,1,5,0
5,2,0,0,1,5,0
1,1,0,0,0,5,0
1,2,0,216,0,5,0
3,3,0,2530,0,5,0
4,2,0,356,0,5,0
4,2,1,-228,0,5,0
1,2,0,198,0,5,0
5,2,0,510,0,5,0
1,2,0,223,0,5,0
2,3,0,4,0,5,0
8,3,0,338,0,5,0
2,3,0,0,0,5,0
1,2,0,328,0,5,0
3,3,0,255,0,5,0
11,2,0,304,0,5,0
1,2,0,-256,1,5,0
5,2,0,683,0,5,0
2,3,0,84,0,5,0
1,1,0,608,0,5,0
2,2,0,230,0,5,0
2,3,0,12,0,5,0
1,1,0,881,0,5,0
3,0,0,77,0,5,0
11,2,0,510,0,5,0
4,3,0,1555,0,5,0
5,2,1,68,0,5,0
4,2,0,43,0,5,0
4,0,0,244,0,5,0
1,2,0,1376,1,5,0
2,3,0,392,0,5,0
4,3,0,-396,0,5,0
1,1,0,89,0,5,0
4,2,0,10,0,5,0
1,2,0,150,0,5,0
1,1,0,1387,1,5,0
4,2,0,253,0,5,0
1,2,0,853,0,5,0
2,3,0,91,0,5,0
1,2,0,348,0,5,0
4,2,0,43,0,5,0
9,1,0,-178,0,5,0
1,2,0,2137,0,5,0
1,1,0,1160,0,5,0
